prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,origin,label,A_P,B_P,C_P,ingr_extra,extra_P,duration,date_month,buydate_month,buydate_season,buydate_year
KCMD,L,2023-06-23,2023-07-30,398.8182,6.2885,6.8517,F1,779.98,수성,0,0.5113184953460345,0.008062386215031154,0.008784456011692608,368.02160000000003,0.47183466242724176,37,6,7,Summer,2023
KCMD,K,2023-04-19,2023-05-10,313.7621,7.4821,6.3777,F3,682.19,오포,0,0.45993359621219887,0.010967765578504521,0.009348861754056787,354.5681000000001,0.5197497764552398,21,4,5,Spring,2023
JJBB,P,2023-06-07,2023-07-27,400.7708,6.3006,6.7464,F2,2058.12,수성,0,0.19472664373311568,0.0030613375313392806,0.0032779429770858847,1644.3021999999999,0.7989340757584591,50,6,7,Summer,2023
KCMD,L,2023-06-10,2023-08-03,398.4824,6.3834,6.7256,F2,795.04,창하,0,0.5012105051318173,0.008029029985912659,0.008459448581203462,383.4486,0.48230101630106664,54,6,8,Summer,2023
KCMD,L,2023-06-26,2023-07-07,391.9712,6.2481,6.7482,F3,769.5,산천,0,0.5093842755035738,0.008119688109161794,0.008769590643274854,364.53249999999997,0.4737264457439896,11,6,7,Summer,2023
KCMD,C,2023-05-21,2023-06-06,131.5313,6.1539,6.3667,F3,482.97,창하,1,0.27233844752262043,0.01274178520404994,0.013182392281094062,338.91810000000004,0.7017373749922355,16,5,6,Summer,2023
KCMD,K,2023-05-08,2023-05-09,128.3595,5.7637,6.5016,F3,488.87,오포,1,0.2625636672325976,0.011789841880254464,0.013299241107042772,348.2452,0.7123472497801051,1,5,5,Spring,2023
JJBB,K,2023-06-21,2023-10-15,396.5051,6.1501,6.8392,F3,2055.57,창하,0,0.1928930175085256,0.0029919195162412373,0.0033271549983702815,1646.0756000000001,0.8007879079768628,116,6,10,Fall,2023
KCMD,K,2023-06-23,2023-07-18,394.5288,6.3613,6.6054,F3,751.13,창하,0,0.5252470278114307,0.008468973413390491,0.008793950447991692,343.63450000000006,0.4574900483271871,25,6,7,Summer,2023
KCMD,K,2023-05-11,2023-08-02,128.64,5.7143,6.3087,F3,520.41,창하,0,0.24718971580100305,0.010980380853557773,0.01212255721450395,379.74699999999996,0.7297073461309352,83,5,8,Summer,2023
KCMD,C,2023-04-26,2023-05-21,323.9184,7.5256,6.0427,F2,681.24,창하,0,0.4754835300334684,0.011046914450120368,0.008870148552639305,343.75329999999997,0.5045994069637719,25,4,5,Spring,2023
KCMD,L,2023-04-03,2023-04-10,313.9182,5.576,6.5034,F3,674.06,창하,0,0.4657125478444056,0.008272260629617542,0.009648102542800345,348.0623999999999,0.5163670889831765,7,4,4,Spring,2023
KCMD,C,2023-05-13,2023-06-24,131.597,6.9341,6.1539,F2,487.27,창하,1,0.27006998173497243,0.014230508752847497,0.012629343074681389,342.585,0.7030701664374988,42,5,6,Summer,2023
KCMD,C,2023-04-14,2023-04-26,323.3819,5.7471,5.7637,F2,714.71,창하,0,0.45246589525821657,0.008041163548851982,0.008064389752487022,379.81730000000005,0.5314285514404444,12,4,4,Spring,2023
KCMD,K,2023-06-06,2023-06-26,389.675,6.3454,6.7184,F3,759.08,오포,0,0.5133516888865468,0.008359329714918057,0.008850714022237445,356.3412000000001,0.4694382673762977,20,6,6,Summer,2023
GBMD,K,2023-05-29,2023-07-28,128.913,7.0855,5.9604,F3,714.27,오포,0,0.1804821706077534,0.00991991823820124,0.008344743584358856,572.3111,0.8012531675696866,60,5,7,Summer,2023
JJBB,L,2023-05-19,2023-05-28,130.2318,7.2257,5.7377,F3,1838.85,산천,0,0.07082241618402806,0.003929466786306659,0.0031202653832558395,1695.6548,0.9221278516464095,9,5,5,Spring,2023
KCMD,C,2023-06-06,2023-06-21,399.1594,6.462,6.811,F3,762.83,오포,0,0.5232612770866379,0.008471087922603987,0.008928594837644035,350.39760000000007,0.4593390401531141,15,6,6,Summer,2023
JJBB,K,2023-06-10,2023-06-15,403.0943,6.3623,6.8374,F3,2055.14,오포,0,0.19613958173165819,0.003095798826357329,0.0033269752912210362,1638.846,0.7974376441507635,5,6,6,Summer,2023
GGMD,L,2023-05-29,2023-05-31,128.2351,7.3233,5.884,F3,2438.83,수성,0,0.05258058167235928,0.003002792322548107,0.0024126322867932576,2297.3876,0.9420039937182993,2,5,5,Spring,2023
KCMD,C,2023-04-15,2023-05-04,322.6642,6.1256,6.3843,F3,686.17,창하,0,0.47023944503548687,0.008927233775886443,0.009304254047830713,350.99589999999995,0.5115290671407959,19,4,5,Spring,2023
GBMD,L,2023-04-12,2023-10-28,322.707,6.4791,6.8915,F3,891.08,오포,0,0.3621526686717242,0.007271064326435336,0.007733873501818018,555.0024000000001,0.6228423935000225,199,4,10,Fall,2023
KCMD,K,2023-05-15,2023-07-16,129.6603,5.6909,6.1143,F2,509.21,산천,0,0.25463030969541056,0.011175939199937158,0.012007423263486578,367.74449999999996,0.7221863278411657,62,5,7,Summer,2023
KCMD,K,2023-04-20,2023-05-16,326.9272,6.6466,5.9832,F3,699.48,오포,0,0.46738605821467377,0.009502201635500657,0.008553782810087493,359.923,0.5145579573397381,26,4,5,Spring,2023
KCMD,C,2023-06-03,2023-08-19,393.5101,6.3163,6.6537,F1,766.75,오포,0,0.5132182588849038,0.00823775676556896,0.008677795891750896,360.26989999999995,0.4698661884577763,77,6,8,Summer,2023
KCMD,C,2023-06-18,2023-08-09,397.9297,6.2053,6.7151,F2,758.28,오포,0,0.5247793690984861,0.008183388721844174,0.008855699741520283,347.4298999999999,0.4581815424381494,52,6,8,Summer,2023
KCMD,L,2023-06-26,2023-08-26,391.2673,6.4697,6.6965,F2,784.69,수성,0,0.49862659139277926,0.008244912003466337,0.008533943340682307,380.2565000000001,0.4845945532630721,61,6,8,Summer,2023
KCMD,C,2023-04-05,2023-06-22,322.9243,5.8264,6.1965,F3,691.13,오포,0,0.4672410400358833,0.00843025190629838,0.008965751739904215,356.1828,0.5153629563179142,78,4,6,Summer,2023
KCMD,L,2023-04-28,2023-06-26,319.9567,5.7025,5.9165,F3,678.18,창하,0,0.47178728361202044,0.008408534607331387,0.008724085051166357,346.60429999999997,0.5110800967294818,59,4,6,Summer,2023
GBMD,L,2023-05-29,2023-06-26,130.5736,7.593937499999999,6.0451,F3,713.9,오포,1,0.1829018069757669,0.010637256618574028,0.008467712564784983,569.6873625,0.797993223840874,28,5,6,Summer,2023
JJBB,L,2023-06-22,2023-06-25,403.0953,6.5072,6.6564,F1,2104.53,산천,1,0.1915369702498895,0.0030919967878813796,0.0031628914769568496,1688.2711000000002,0.8022081414852722,3,6,6,Summer,2023
GBMD,C,2023-04-21,2023-06-01,324.1123,5.681,5.9778,F3,913.34,창하,1,0.35486489149714234,0.006220027591039482,0.006544988722710053,577.5689,0.6323700921891081,41,4,6,Summer,2023
JJBB,C,2023-05-09,2023-05-19,131.5781,7.593937499999999,6.2568,F3,1837.77,산천,0,0.07159660893365329,0.00413214792928386,0.0034045609624708205,1692.3411624999999,0.920866682174592,10,5,5,Spring,2023
KCMD,L,2023-06-15,2023-09-12,398.2475,6.3817,6.9376,F1,765.36,오포,1,0.5203401013901955,0.008338167659663427,0.009064492526392808,353.7932,0.46225723842374833,89,6,9,Fall,2023
KCMD,C,2023-06-09,2023-10-08,397.1377,6.382,6.8399,F3,766.61,오포,0,0.5180439858598244,0.008324963149450176,0.008922268167647174,356.2504,0.46470878282307826,121,6,10,Fall,2023
GBMD,Y,2023-04-19,2023-04-25,324.4298,6.6774,5.6493,F2,1006.27,수성,0,0.32240829995925546,0.0066357935742892065,0.0056140995955359894,669.5135,0.6653418068709194,6,4,4,Spring,2023
JJBB,Y,2023-06-23,2023-06-27,396.2208,6.336,6.7486,F3,2057.15,오포,0,0.1926066645601925,0.0030799893055926887,0.003280558053617869,1647.8446000000001,0.801032788080597,4,6,6,Summer,2023
KCMD,K,2023-06-25,2023-09-04,389.7951,6.3472,6.6961,F2,769.09,산천,0,0.5068263792273986,0.008252870275260372,0.008706523293762758,366.25160000000005,0.4762142272035783,71,6,9,Fall,2023
JJBB,C,2023-06-08,2023-06-21,397.8285,6.2204,6.8394,F3,2060.27,오포,0,0.19309532245773614,0.0030192159280094354,0.0033196619860503722,1649.3817,0.8005657996282041,13,6,6,Summer,2023
KCMD,K,2023-06-11,2023-09-20,387.7319,6.1638,6.677,F3,759.03,오포,0,0.5108255273177609,0.00812062764317616,0.008796753751498623,358.4573,0.4722570912875644,101,6,9,Fall,2023
GBMD,K,2023-05-06,2023-05-26,128.5736,6.3365,5.7721,F3,700.51,오포,0,0.18354284735407062,0.00904555252601676,0.008239853820787712,559.8278,0.799171746299125,20,5,5,Spring,2023
GBMD,L,2023-06-21,2023-08-06,389.1599,6.1798,6.9353,F3,963.65,오포,0,0.4038394645358792,0.006412909251284181,0.007196907590930317,561.375,0.5825507186219063,46,6,8,Summer,2023
GBMD,Y,2023-05-25,2023-07-07,131.5397,6.522,6.4741,F2,736.56,창하,0,0.1785865374171826,0.008854675790159663,0.008789643749321169,592.0242,0.8037691430433366,43,5,7,Summer,2023
KCMD,Y,2023-06-26,2023-09-14,397.6725,6.2525,6.8087,F2,757.52,창하,0,0.5249663375224417,0.008253907487591087,0.008988145527510824,346.7863,0.45779160946245645,80,6,9,Fall,2023
GGMD,C,2023-06-21,2023-07-21,404.009,6.132,6.8616,F1,2771.42,창하,0,0.14577689415534276,0.0022125841626314305,0.002475842708791883,2354.4174000000003,0.849534678973234,30,6,7,Summer,2023
JJBB,K,2023-04-15,2023-08-13,317.1845,6.116,5.8354,F3,2018.42,산천,0,0.15714494505603394,0.003030092844898485,0.0028910732156835544,1689.2841,0.836933888883384,120,4,8,Summer,2023
GBMD,K,2023-06-21,2023-08-13,390.0889,6.5098,6.5598,F3,978.61,창하,0,0.3986152808575429,0.0066520881658679145,0.0067031810424990545,575.4515,0.5880294499340902,53,6,8,Summer,2023
KCMD,Y,2023-06-17,2023-07-20,396.6678,6.3171,6.5825,F3,776.56,산천,0,0.5108012259194397,0.00813472236530339,0.00847648604100134,366.9926,0.4725875656742557,33,6,7,Summer,2023
KCMD,L,2023-06-20,2023-08-10,392.2953,6.4328,6.7532,F1,765.48,산천,0,0.5124827559178554,0.008403616031770915,0.008822176934733762,359.99870000000004,0.4702914511156399,51,6,8,Summer,2023
KCMD,C,2023-06-16,2023-07-15,404.7263,6.3175,6.7231,F2,759.58,창하,1,0.5328290634297901,0.00831709629005503,0.008851075594407435,341.8131000000001,0.45000276468574746,29,6,7,Summer,2023
KCMD,K,2023-06-06,2023-09-13,390.6409,6.5149,6.822,F3,755.06,오포,0,0.51736405053903,0.008628320928138162,0.00903504357269621,351.08219999999994,0.4649725849601356,99,6,9,Fall,2023
JJBB,C,2023-04-20,2023-05-25,331.7766,6.3439,6.0745,F3,1986.09,수성,0,0.1670501336797426,0.0031941654204995745,0.003058522020653646,1641.895,0.8266971788791042,35,4,5,Spring,2023
KCMD,Y,2023-06-23,2023-07-16,396.4003,6.3527,6.7741,F2,776.63,산천,0,0.5104107490053179,0.00817982823223414,0.008722428955873452,367.1029,0.47268699380657453,23,6,7,Summer,2023
KCMD,C,2023-05-29,2023-07-08,131.5628,5.7437,5.8434,F2,525.96,창하,0,0.25013841356757166,0.010920412198646283,0.011109970339949805,382.81010000000003,0.7278312038938323,40,5,7,Summer,2023
KCMD,Y,2023-05-27,2023-07-20,131.5081,6.7661,5.6906,F3,497.25,오포,0,0.2644707893413776,0.013607038712921066,0.011444142785319255,353.28520000000003,0.7104780291603822,54,5,7,Summer,2023
KCMD,L,2023-06-05,2024-03-08,393.8426,6.9246,6.6392,F3,744.39,창하,0,0.5290809924904956,0.009302381815983557,0.008918980641867838,336.98359999999997,0.452697645051653,277,6,3,Spring,2024
GGMD,L,2023-04-24,2023-05-29,314.6495,6.1907,6.3669,F3,2691.45,창하,0,0.11690705753404299,0.0023001356146315185,0.002365602184695982,2364.2428999999997,0.8784272046666295,35,4,5,Spring,2023
JJBB,Y,2023-04-19,2023-06-13,318.1841,5.888,6.4408,F3,1964.03,오포,0,0.1620057229268392,0.002997917547084311,0.003279379642877146,1633.5171,0.8317169798831994,55,4,6,Summer,2023
KCMD,C,2023-05-03,2023-06-14,131.5512,5.8253,6.0144,F2,521.23,창하,0,0.25238608675632634,0.011176064309421944,0.011538860004220785,377.83910000000003,0.7248989889300309,42,5,6,Summer,2023
KCMD,C,2023-06-02,2023-11-10,401.2359,6.2275,6.9723,F3,769.39,오포,1,0.5214987197650087,0.008094074526573,0.009062114142372528,354.95429999999993,0.46134509156604575,161,6,11,Fall,2023
GBMD,K,2023-05-24,2023-08-25,128.6548,6.2147,5.7525,F3,697.37,산천,1,0.18448571059839108,0.008911625105754477,0.008248849247888495,556.748,0.798353815047966,93,5,8,Summer,2023
GBMD,Y,2023-06-21,2023-11-18,397.5203,6.2354,6.8435,F3,973.17,산천,0,0.40847981339334344,0.006407308075670233,0.007032173207147775,562.5708,0.5780807053238386,150,6,11,Fall,2023
JJBB,C,2023-06-16,2023-08-31,393.3565,6.3633,6.8241,F3,2050.47,수성,0,0.1918372373163226,0.003103337283647164,0.0033280662482260167,1643.9261,0.8017313591518043,76,6,8,Summer,2023
KCMD,K,2023-06-28,2023-07-07,393.1371,6.0633,6.9457,F3,768.22,산천,0,0.5117506703808804,0.007892660956496836,0.00904129025539559,362.07390000000004,0.47131537840722715,9,6,7,Summer,2023
KCMD,K,2023-06-28,2023-07-02,392.0815,6.2632,6.8037,F3,751.53,창하,0,0.5217110428060091,0.008333932111825211,0.009053131611512515,346.3816,0.4609018934706532,4,6,7,Summer,2023
KCMD,K,2023-06-13,2023-07-15,402.1839,6.3226,6.8397,F3,779.45,산천,1,0.5159842196420552,0.00811161716595035,0.008775033677593174,364.10380000000004,0.4671291295144012,32,6,7,Summer,2023
GBMD,P,2023-05-20,2023-06-18,128.3487,5.8967,6.3152,F2,723.82,창하,1,0.17732129534967256,0.008146638667071923,0.00872482108811583,583.2594,0.8058072448951397,29,5,6,Summer,2023
GBMD,L,2023-05-27,2023-05-28,130.4881,5.6331,5.9462,F1,696.91,산천,0,0.18723809387151857,0.008082966236673315,0.00853223515231522,554.8426,0.7961467047394929,1,5,5,Spring,2023
KCMD,K,2023-06-12,2023-06-22,392.4779,6.1986,6.7312,F3,773.48,산천,1,0.5074182913585354,0.008013911154780989,0.008702487459274965,368.07230000000004,0.4758653100274086,10,6,6,Summer,2023
GBMD,Y,2023-05-23,2023-06-01,131.574,7.094,6.2405,F2,713.25,산천,0,0.18447108307045218,0.009946021731510692,0.00874938661058535,568.3415,0.7968335085874518,9,5,6,Summer,2023
KCMD,L,2023-04-14,2023-04-24,315.0271,7.2223,6.2392,F1,687.13,오포,0,0.458467975492265,0.010510820368780288,0.009080086737589685,358.6414,0.5219411174013651,10,4,4,Spring,2023
GBMD,L,2023-04-24,2023-05-26,331.5327,6.4877,5.8141,F1,921.02,창하,0,0.35996254153004276,0.007044038131636664,0.006312675077631322,577.1855,0.6266807452606893,32,4,5,Spring,2023
GBMD,L,2023-06-13,2023-07-26,407.9604,6.2606,6.7692,F3,989.37,오포,0,0.4123436126019588,0.006327865207152026,0.006841929712847569,568.3797999999999,0.5744865924780415,43,6,7,Summer,2023
KCMD,L,2023-05-22,2023-08-15,130.4704,6.7568,5.8569,F1,514.52,수성,0,0.25357692606701393,0.013132239757443832,0.011383230972556948,371.43589999999995,0.7219076032029852,85,5,8,Summer,2023
JJBB,C,2023-04-14,2023-05-20,319.4199,5.8794,6.0984,F2,2014.92,산천,0,0.15852733607289618,0.002917932225597046,0.003026621404323745,1683.5223,0.835528110297183,36,4,5,Spring,2023
GGMD,K,2023-06-22,2023-09-03,399.0979,5.9436,6.862,F3,2771.18,창하,0,0.14401731392403236,0.0021447903059346562,0.0024762014737404283,2359.2765,0.8513616942962926,73,6,9,Fall,2023
KCMD,K,2023-06-29,2023-07-25,397.5354,6.121,6.6485,F3,754.84,창하,1,0.5266485612845105,0.008109003232473107,0.008807826824227651,344.53510000000006,0.45643460865878865,26,6,7,Summer,2023
KCMD,L,2023-05-21,2023-05-24,130.7139,6.312,6.4931,F3,525.13,창하,0,0.2489172204977815,0.012019880791423077,0.012364747776740998,381.611,0.7266981509340544,3,5,5,Spring,2023
KCMD,P,2023-04-11,2023-06-17,317.4289,5.8346,6.4868,F2,701.58,산천,0,0.4524486159810713,0.00831637161834716,0.009245987627925539,371.8297,0.529989024772656,67,4,6,Summer,2023
KCMD,L,2023-05-09,2023-05-16,128.9065,5.9038,5.7571,F3,497.2,오포,1,0.25926488334674175,0.011874094931617056,0.011579042638777152,356.6326,0.7172819790828641,7,5,5,Spring,2023
JJBB,C,2023-05-27,2023-08-11,131.5354,6.1128,6.125,F2,1794.68,수성,0,0.07329184032808078,0.003406066819711592,0.003412864688969621,1650.9068,0.9198892281632379,76,5,8,Summer,2023
KCMD,Y,2023-05-26,2023-06-21,131.5416,5.5132,6.2854,F3,518.64,수성,1,0.2536279500231374,0.01063010951719883,0.012119003547740244,375.2998,0.7236229369119235,26,5,6,Summer,2023
GBMD,C,2023-05-14,2023-09-28,131.5276,5.659,6.0728,F3,708.39,산천,0,0.1856711698358249,0.007988537387597227,0.008572678891571027,565.1306,0.7977676138850068,137,5,9,Fall,2023
GBMD,P,2023-06-02,2023-06-07,402.0266,6.2324,6.8163,F2,1073.88,수성,1,0.3743682720601929,0.005803627965880731,0.006347357246619734,658.8047000000001,0.6134807427273067,5,6,6,Summer,2023
KCMD,Y,2023-06-02,2023-06-29,397.3204,6.1428,6.6167,F3,785.82,수성,1,0.5056124812297982,0.007817057341375888,0.008420121656358961,375.74010000000004,0.478150339772467,27,6,6,Summer,2023
GBMD,K,2023-05-17,2023-05-18,128.5331,7.593937499999999,6.0942,F2,727.84,창하,0,0.17659526819081114,0.010433525912288414,0.008372994064629588,585.6187625,0.8045982118322708,1,5,5,Spring,2023
KCMD,P,2023-04-27,2023-08-08,319.9411,6.2977,6.7353,F3,713.17,수성,0,0.4486182817561031,0.008830573355581418,0.009444171796345891,380.19589999999994,0.5331069730919696,103,4,8,Summer,2023
KCMD,Y,2023-06-10,2023-07-19,403.5558,6.2541,7.0674,F3,771.13,오포,0,0.523330437150675,0.008110305655336974,0.009164991635651577,354.2527,0.45939426555833646,39,6,7,Summer,2023
KCMD,L,2023-04-08,2023-08-03,324.924,6.3748,6.3237,F1,681.5,창하,0,0.47677769625825384,0.009354071900220102,0.009279090242112986,343.87750000000005,0.5045891415994131,117,4,8,Summer,2023
KCMD,K,2023-05-04,2023-06-09,127.3389,7.593937499999999,6.0032,F2,514.23,산천,0,0.2476302432763549,0.014767589405518929,0.011674153588861015,373.2939625,0.7259280137292651,36,5,6,Summer,2023
KCMD,L,2023-05-22,2023-07-25,130.3759,5.6572,6.5021,F1,495.78,오포,0,0.2629712775827988,0.011410706361692686,0.013114889668804714,353.24479999999994,0.7125031263867037,64,5,7,Summer,2023
KCMD,L,2023-04-29,2023-05-11,328.7384,6.5407,6.2768,F1,690.77,오포,0,0.475901385410484,0.009468708832172794,0.009086671395688868,349.2141,0.5055432343616544,12,4,5,Spring,2023
JJBB,L,2023-05-26,2023-06-07,131.492,6.894,6.5263,F3,1780.16,수성,0,0.07386527053747977,0.0038726856012942655,0.0036661311342800645,1635.2477000000001,0.918595912726946,12,5,6,Summer,2023
KCMD,P,2023-04-24,2023-05-19,316.2483,6.9405,6.4706,F2,674.46,창하,1,0.46889111289031216,0.010290454585890934,0.00959374907333274,344.8006000000001,0.5112246834504641,25,4,5,Spring,2023
KCMD,C,2023-06-29,2023-08-02,401.2191,6.168,6.8417,F3,793.18,수성,0,0.5058361279911244,0.007776292896946469,0.008625658740765024,378.9511999999999,0.4777619203711641,34,6,8,Summer,2023
KCMD,C,2023-04-01,2023-05-23,333.766,7.2791,5.6839,F3,697.5,오포,0,0.47851756272401436,0.010435985663082436,0.008148960573476704,350.77099999999996,0.5028974910394265,52,4,5,Spring,2023
KCMD,L,2023-06-01,2023-07-20,402.6644,6.2639,6.8381,F3,790.4,수성,0,0.5094438259109312,0.007924974696356274,0.008651442307692308,374.6336,0.47397975708502027,49,6,7,Summer,2023
KCMD,Y,2023-04-06,2023-05-07,325.3032,6.0396,6.2232,F2,691.67,오포,0,0.4703156129368052,0.008731909725736262,0.00899735422961817,354.1039999999999,0.5119551231078404,31,4,5,Spring,2023
KCMD,K,2023-04-07,2023-07-03,314.7654,6.0122,6.3862,F3,699.83,산천,0,0.4497740879927982,0.008590943514853606,0.00912535901576097,372.66620000000006,0.5325096094765872,87,4,7,Summer,2023
GBMD,C,2023-05-08,2023-06-23,131.495,7.1783,6.4193,F1,725.07,창하,1,0.18135490366447377,0.009900147571958569,0.00885335209014302,579.9774,0.7998915966734246,46,5,6,Summer,2023
KCMD,Y,2023-06-19,2023-11-13,392.1719,6.1658,6.7486,F3,788.21,창하,1,0.49754748100125595,0.007822534603722358,0.008561931464964919,383.12370000000004,0.4860680529300567,147,6,11,Fall,2023
KCMD,K,2023-04-20,2023-05-03,328.0542,5.9055,6.2279,F3,714.7,창하,0,0.45900965440044766,0.008262907513642087,0.008714005876591576,374.51240000000007,0.5240134322093186,13,4,5,Spring,2023
KCMD,C,2023-04-27,2023-06-04,324.8072,6.6914,5.689,F3,689.47,오포,0,0.47109692952557763,0.009705135828970078,0.008251265464777292,352.2824,0.510946669180675,38,4,6,Summer,2023
GBMD,C,2023-05-01,2023-05-18,131.5311,5.7562,6.6053,F3,697.16,산천,1,0.1886670204831029,0.008256641230133685,0.009474582592231339,553.2674,0.7936017556945321,17,5,5,Spring,2023
KCMD,K,2023-05-19,2023-05-21,128.3697,5.8796,6.4713,F3,514.79,수성,1,0.24936323549408498,0.011421356281202045,0.012570757007711883,374.0694,0.7266446512170011,2,5,5,Spring,2023
KCMD,K,2023-05-13,2023-11-10,128.5885,7.593937499999999,5.8351,F3,529.14,창하,0,0.24301413614544357,0.014351471255244358,0.011027516347280492,387.1224625,0.7316068762520316,181,5,11,Fall,2023
KCMD,C,2023-05-26,2023-06-27,131.5645,6.8982,6.1904,F3,507.28,산천,0,0.25935282289859646,0.013598407191294749,0.012203122535877624,362.6269,0.7148456473742312,32,5,6,Summer,2023
JJBB,K,2023-06-27,2023-07-05,398.5874,6.5642,6.9388,F3,2056.23,오포,0,0.1938437820671812,0.0031923471596076313,0.0033745252233456373,1644.1396,0.7995893455498655,8,6,7,Summer,2023
KCMD,K,2023-06-16,2023-07-07,399.2262,6.1487,6.598,F3,783.05,산천,1,0.5098348764446715,0.007852244428835963,0.008426026435093544,371.0770999999999,0.47388685269139896,21,6,7,Summer,2023
KCMD,Y,2023-05-29,2023-08-05,131.5387,6.6335,5.6792,F2,514.71,산천,0,0.25555885838627573,0.012887839754424821,0.01103378601542616,370.8586,0.7205195158438732,68,5,8,Summer,2023
GBMD,Y,2023-06-20,2023-06-24,394.3628,6.3534,6.8601,F2,995.3,창하,0,0.39622505777152617,0.006383401989349944,0.00689249472520848,587.7237,0.5904990455139154,4,6,6,Summer,2023
