prod,insp,wtcd,origin,ingr_C,ingr_extra,A_P,extra_P,duration,date_month,label
KCMD,K,F3,오포,6.8594,346.7298,0.527189943620139,0.455677806836551,85,6,0
KCMD,L,F3,오포,6.0513,352.2678,0.2612511156186612,0.7145391480730223,13,5,0
KCMD,L,F3,수성,5.8073,377.5868,0.4524154014230489,0.5288626813827105,50,4,1
GBMD,L,F3,오포,6.7154,555.9714999999999,0.4097627051816805,0.5768655709809292,53,6,1
KCMD,C,F2,산천,6.2122,368.2841,0.4614291172017601,0.5211100420245356,90,4,0
GBMD,Y,F3,오포,5.9455,567.5201,0.1849850939363258,0.7980651648104398,36,5,0
JJBB,Y,F3,오포,5.8441,1640.9884,0.0737262815661874,0.9198623279800442,20,5,0
JJBB,L,F2,수성,6.8726,1641.9904,0.1912610129736861,0.8023603801705392,49,6,0
GBMD,L,F3,수성,6.0948,646.9799,0.1650292094481816,0.8180920287289465,27,5,0
KCMD,Y,F2,오포,5.9285,351.7173,0.4758049997836216,0.5073601834888853,113,4,0
KCMD,L,F3,오포,5.5187,355.3687999999999,0.4623327194597913,0.5194083428337571,6,4,0
KCMD,C,F2,오포,5.766,357.0057,0.4650576789638025,0.5160831791372731,1,4,0
KCMD,Y,F3,산천,6.2903,366.9094,0.457679450764334,0.523699918642326,27,4,0
JJBB,C,F3,창하,5.8264,1646.6288625000002,0.1602043779373004,0.8330064614287233,178,4,0
KCMD,C,F3,수성,5.6911,375.3964,0.253625441150946,0.7239627408250245,74,5,0
JJBB,L,F3,창하,6.4146,1697.0907,0.1599611277378899,0.834004481858792,66,4,0
JJBB,L,F3,오포,6.7902,1640.8267,0.1940563840155945,0.7996231481481482,1,6,0
JJBB,Y,F3,창하,5.5694,1644.7098,0.1652865510045666,0.8290118652781838,14,4,0
KCMD,P,F3,수성,6.4376,382.9772,0.444845757635137,0.5360372869019959,65,4,0
GBMD,L,F3,오포,6.8924,557.3414,0.4114385356693287,0.5750649002249325,49,6,0
GGMD,C,F3,창하,6.3263,2353.5907,0.0526525292405271,0.9424201666539868,156,5,0
KCMD,Y,F3,오포,6.2735,348.7397,0.2670869706443624,0.7079859109180234,8,5,1
JJBB,Y,F3,오포,6.5899,1644.9150999999997,0.1932951985167811,0.8004491992661764,18,6,0
KCMD,C,F3,창하,6.8887,379.308,0.5033654636762679,0.4798148077871808,132,6,0
KCMD,K,F3,오포,6.9283,348.57410000000004,0.5217843590930125,0.4608634891254049,25,6,0
JJBB,K,F3,산천,6.3209,1681.5248,0.1587208142483537,0.8344580692865402,14,4,0
GGMD,L,F1,오포,6.8226,2411.6207,0.1402422022642419,0.8550724550324957,104,6,0
GBMD,K,F3,오포,6.8964,560.3179,0.4121745727437693,0.5744434647994177,23,6,0
KCMD,L,F1,창하,6.3743,385.945,0.4482062227149886,0.5348832374748804,5,4,1
KCMD,L,F2,산천,6.641,364.8627,0.5142941425982339,0.468981220838314,77,6,0
KCMD,C,F2,창하,6.8484,343.7824999999999,0.5325122765664899,0.4501833300595821,84,6,0
GBMD,C,F3,오포,5.7703,568.7721,0.1848084622192254,0.7989831008470648,96,5,0
KCMD,L,F3,창하,5.7287,339.63730000000004,0.4772995818265696,0.5054352128815275,39,4,0
GGMD,Y,F2,산천,5.963,2348.0662,0.1192425203786091,0.8763795497297782,18,4,0
JJBB,Y,F3,수성,5.8114,1651.3276625,0.1915357456790003,0.8019540594814315,18,6,1
GBMD,Y,F2,창하,6.7485,571.1659,0.4087461043428987,0.5779393491722993,10,6,1
JJBB,Y,F3,산천,6.8875,1686.9939000000002,0.1888896097081636,0.80471760844885,74,6,1
KCMD,L,F1,오포,6.3494,356.3654,0.4644651999245841,0.5168386245304636,1,4,0
KCMD,Y,F3,산천,6.8666,363.7733999999999,0.5164843459650652,0.4661908728582229,16,6,0
KCMD,C,F3,오포,6.7056,350.4016,0.4665130787071015,0.5143434224818718,2,4,0
KCMD,L,F2,산천,6.5308,365.6015,0.2558510889685321,0.7199430900712851,6,5,1
JJBB,K,F3,산천,6.7585,1685.9389,0.1866976526001378,0.8070091234586811,16,6,0
KCMD,L,F3,산천,6.1921,360.3366,0.2561795736024411,0.7186466165413534,53,5,1
KCMD,Y,F3,창하,5.981,344.0967,0.2697236289082522,0.7054776012301384,10,5,0
JJBB,C,F3,오포,6.8394,1649.9633,0.1962786438450163,0.7973225313862123,102,6,0
KCMD,Y,F3,오포,5.7198,356.5135,0.4649227639322822,0.5180752742861294,88,4,0
GBMD,C,F3,오포,5.5999,567.6618000000001,0.3498365226348968,0.6356154474912944,81,4,0
KCMD,K,F3,산천,5.855,373.7113,0.446367580104802,0.5350503965867766,20,4,1
GBMD,C,F3,오포,6.8967,569.7142,0.4055071001151921,0.5807661804132644,5,6,0
KCMD,L,F1,수성,6.5135,381.5625,0.4501024977748109,0.5306554572763684,25,4,1
KCMD,C,F3,오포,6.8951,351.2124999999999,0.5247804203828301,0.4579519376206122,21,6,0
GBMD,C,F3,오포,5.492,564.2106,0.1856838077487857,0.7966375804811928,10,5,0
KCMD,P,F3,오포,6.1219,355.39930000000004,0.4679759825642653,0.512967538934515,44,4,0
JJBB,C,F3,수성,5.613,1645.5707,0.1624430735963543,0.8313860385689963,56,4,0
KCMD,Y,F3,오포,6.0396,347.7688,0.2673681215963586,0.7066747947655043,82,5,0
KCMD,K,F3,수성,6.8607,377.4694,0.5044794164287979,0.4788701554075484,39,6,0
GBMD,K,F3,창하,6.5428,571.8081,0.1795179910676666,0.8030787056543355,9,5,0
KCMD,L,F1,산천,6.4403,360.03,0.2587350669002867,0.7168485186365083,38,5,0
KCMD,C,F3,산천,5.6503,363.0214,0.4687417190359326,0.5149751039110266,48,4,1
KCMD,P,F3,오포,6.0451,352.0625,0.260663012479521,0.7120861228535021,18,5,0
GBMD,L,F1,산천,5.714,565.5803,0.1842805380103767,0.7974006034288292,39,5,0
JJBB,P,F3,수성,5.8226,1767.5459999999998,0.0,0.9934945366248482,8,5,0
GBMD,C,F3,창하,6.7266,581.5483999999999,0.3963277759727073,0.5904764032166354,11,6,0
GBMD,Y,F2,수성,6.2696,662.2331999999999,0.1632535083692132,0.821700643976524,47,5,0
KCMD,L,F3,오포,5.9268,354.58950000000004,0.4620324882299617,0.5184511799280639,66,4,0
KCMD,L,F3,창하,6.1076,340.98570000000007,0.2690904951150852,0.705799180327869,18,5,0
GBMD,P,F3,수성,6.8184,665.5011000000001,0.3733177578723797,0.6145545295041094,39,6,0
KCMD,L,F1,오포,6.6379,350.74250000000006,0.5208353759784929,0.4622209483144883,9,6,1
GBMD,C,F2,창하,5.9507,584.4889625000001,0.3474098646879092,0.6378098674159757,19,4,1
GBMD,L,F1,산천,5.9067,558.6002,0.1864842147253248,0.7958174720765899,23,5,0
GGMD,K,F3,오포,6.0638,2407.1366000000003,0.1185484153069181,0.8771149039127235,64,4,0
KCMD,Y,F3,오포,6.8691,356.2217,0.5178061011282908,0.465187134350188,29,6,0
KCMD,C,F3,오포,6.1053,354.4488,0.5249447938324058,0.4577253767578806,9,6,0
KCMD,K,F3,창하,6.93,376.4755,0.5020078981673185,0.4811434450323339,185,6,1
KCMD,L,F1,창하,6.7577,377.4411,0.506811215142211,0.4769102763352412,44,6,0
KCMD,C,F3,오포,6.7233,349.9005,0.5262495594857404,0.4566997324283756,9,6,1
JJBB,Y,F3,수성,6.1184,1637.9455,0.166166203446359,0.827705038152509,8,4,0
JJBB,P,F3,수성,6.524,1639.3556,0.1655437586772687,0.8276438722706045,99,4,0
GGMD,K,F3,창하,6.8534,2372.7046,0.0512261587968321,0.9437853168021064,6,5,0
KCMD,L,F3,오포,6.691,350.66360000000003,0.4700068303032945,0.5096039877345192,143,4,0
KCMD,K,F3,수성,6.1439,375.3244,0.4611971566486291,0.5221033010140916,63,4,0
KCMD,L,F3,산천,6.6697,365.9766000000001,0.5117362793094563,0.4714978098428241,11,6,0
JJBB,Y,F2,수성,6.8977,1638.0645,0.1919095064253765,0.8016131952668513,11,6,0
GBMD,C,F3,오포,6.8347,570.4712,0.4064555816530925,0.5800477889963294,65,6,0
KCMD,C,F3,산천,6.923,364.3479,0.5113282747190139,0.4717821256539079,111,6,0
KCMD,C,F1,오포,5.7445,346.25480000000005,0.2679947439188363,0.705404392291081,9,5,0
GBMD,L,F1,오포,5.4399,567.5873625,0.3579684856526787,0.6276191325261238,4,4,0
KCMD,Y,F3,산천,6.2165,366.3691625,0.4546738194962418,0.5255166138332664,28,4,0
GGMD,P,F3,수성,6.629,2298.1897,0.1446576756958811,0.8505607760263808,49,6,1
KCMD,L,F1,창하,5.8687,342.8484,0.4720579193584317,0.5091681889062152,135,4,0
GGMD,C,F2,수성,6.0961,2301.2936,0.053758288026816,0.9407241957241548,79,5,0
KCMD,K,F3,창하,6.2693,379.03210000000007,0.2462781201848998,0.7300310092449924,31,5,0
GBMD,L,F3,창하,5.9308,574.6576,0.3495901130569718,0.6369514520062071,78,4,0
KCMD,C,F2,수성,6.7841,379.3099,0.5064621810678879,0.4772154144230285,49,6,0
KCMD,Y,F3,산천,7.0024,360.4378,0.5152388419470219,0.4671061634959307,67,6,0
JJBB,C,F2,오포,6.8607,1640.7076,0.073662985002771,0.918479564246248,10,5,1
KCMD,L,F3,창하,6.1403,380.6283,0.2500426723563141,0.725102966109767,1,5,0
KCMD,K,F3,창하,6.2418,343.9941,0.4691175286027536,0.5131253449484628,13,4,1
JJBB,K,F3,오포,6.9347,1637.812,0.1925186826300448,0.8010114052076609,22,6,0
GBMD,L,F1,산천,5.7691,566.8221000000001,0.3584772727272727,0.6284058758314857,15,4,0
KCMD,C,F2,수성,6.8544,373.852,0.5082777375370109,0.4750765633537925,37,6,0
GBMD,C,F3,창하,6.3008,572.1168,0.3554978493437741,0.6309879783831477,25,4,0
GBMD,L,F3,창하,6.3103,579.933,0.1793072339246119,0.8036765521064301,10,5,0
KCMD,C,F3,창하,6.4576,348.46989999999994,0.2666295140436915,0.7061765897945121,6,5,0
GGMD,P,F3,오포,5.954,2415.5762,0.0501785455868146,0.9447764953437344,8,5,0
KCMD,L,F1,수성,5.5929,373.7997,0.4584062872780858,0.5245943442565434,4,4,0
KCMD,K,F3,산천,6.7354,363.0909,0.5102692663599515,0.4732244190441435,1,6,1
JJBB,L,F3,수성,6.5798,1648.7183,0.1942948236149836,0.7994754758152504,29,6,1
JJBB,P,F3,오포,5.9863,1655.0988000000002,0.1611932164154693,0.8329007875600736,41,4,0
GBMD,L,F3,창하,5.8476,591.1456,0.3453373127848925,0.641573258085522,212,4,0
GBMD,P,F3,산천,5.6021,556.9454,0.1853939064355939,0.7970367932223764,76,5,0
KCMD,K,F3,오포,5.5648,351.2959,0.4720698842542039,0.511459416175293,28,4,0
KCMD,C,F3,오포,5.6312,352.1739,0.2652242749384857,0.7102857891976927,47,5,0
KCMD,K,F3,창하,6.7405,340.8936,0.5320395780456852,0.4506313451776649,9,6,0
GBMD,P,F3,오포,5.9322,558.1242625,0.3647975998666592,0.6201725234735262,37,4,0
JJBB,C,F3,산천,6.0375,1680.8656,0.1611177195945109,0.832404260903585,9,4,0
KCMD,C,F2,산천,6.8018,376.2297,0.5036087532818434,0.4795056205551731,68,6,0
GBMD,L,F1,오포,5.9082,566.6668,0.3582310064790983,0.6286797727877873,22,4,0
KCMD,Y,F3,오포,6.6213,357.3299,0.5176200033886377,0.4657159800331044,87,6,0
GGMD,C,F2,창하,6.8818,2349.9217,0.1436885590456449,0.851556661206859,15,6,0
KCMD,C,F3,수성,6.6441,376.8377,0.5043759773198235,0.4790776643486442,168,6,0
KCMD,L,F3,창하,6.5254,378.6785,0.4487008522927379,0.5334627033880398,59,4,1
KCMD,C,F3,수성,5.2229,376.5652,0.4540929977656929,0.5291586920169189,101,4,0
GBMD,K,F3,창하,6.1153,581.6434999999999,0.1776866157662089,0.8059687946014106,43,5,0
GBMD,L,F3,수성,5.8768,664.3716999999999,0.3211435359692036,0.6660234381265537,101,4,0
GBMD,C,F3,수성,6.7444,657.9089,0.3718677862338173,0.6158638733653478,26,6,0
GBMD,C,F3,창하,6.6436,576.075,0.3467943013747268,0.6391813773896835,17,4,0
KCMD,C,F3,오포,6.7783,352.6443,0.521425841578975,0.4615521438668132,3,6,1
KCMD,C,F3,창하,6.2633,381.4222000000001,0.2505324902871943,0.7264077854803078,11,5,0
KCMD,L,F2,창하,6.8093,340.04119999999995,0.5299392720638176,0.4528508836181064,16,6,0
KCMD,K,F3,오포,6.1774,348.4237,0.263206475084822,0.7121442586763684,65,5,0
KCMD,Y,F3,창하,6.347,344.0978,0.4782030668670392,0.5020467179270197,65,4,0
KCMD,Y,F2,오포,6.7766,350.65060000000005,0.5210430295770755,0.4615584894235959,13,6,0
KCMD,K,F3,수성,5.916,379.0523,0.2476165494446366,0.7284144279180599,72,5,0
KCMD,Y,F3,산천,6.0465,365.0373000000001,0.4586409077851192,0.5243282102844011,22,4,0
KCMD,K,F3,산천,6.6029,367.1616,0.5110765116548168,0.4720574962393448,5,6,0
KCMD,K,F3,창하,5.713,372.2914,0.4590803676842638,0.5232633383932085,30,4,0
KCMD,C,F2,창하,6.3455,379.17320000000007,0.2515097045606654,0.725065876278803,160,5,1
KCMD,L,F1,창하,6.5986,340.6166,0.2709749297868825,0.7034045101602511,50,5,0
KCMD,K,F3,오포,7.0814,343.4029,0.5248114602341596,0.4574009350400255,5,6,0
GGMD,C,F3,오포,6.2115,2413.7193,0.1207537376995704,0.8748370997263551,63,4,1
JJBB,C,F2,창하,6.4329,1619.0067,0.0745586642855118,0.9178823029169147,92,5,0
KCMD,L,F1,오포,6.382,348.9689,0.2646963423050379,0.70833617504973,26,5,0
KCMD,L,F3,창하,5.4717,376.4592,0.2511778961743379,0.7240853224596565,37,5,0
KCMD,C,F3,산천,6.5787,365.5315,0.2581412960310765,0.7171362147103254,78,5,0
GBMD,L,F1,창하,6.0712,582.7391,0.1789125103334252,0.8028921190410582,34,5,0
JJBB,C,F2,수성,6.4653,1644.7709,0.1628713081341018,0.8308224520000606,41,4,1
KCMD,L,F2,산천,6.2751,365.5070999999999,0.2574776724239682,0.7190209308730376,44,5,1
GBMD,P,F3,오포,6.331,564.0143,0.3606791020761437,0.6258550361189095,35,4,0
KCMD,C,F3,오포,6.8551,352.428,0.5204918613344526,0.4622552170092208,18,6,1
GBMD,K,F3,창하,6.8176,582.9104,0.3939512185202883,0.5926476000691359,66,6,1
GGMD,L,F3,오포,6.6196,2411.4001000000003,0.1396400875913445,0.8558256761888539,78,6,0
GBMD,C,F3,창하,6.4738,576.0319,0.3576280070323334,0.6290137261539469,25,4,0
KCMD,K,F3,오포,5.9123,355.2352,0.2590654299828611,0.7162722048593608,63,5,0
KCMD,Y,F3,산천,5.7852,370.0911,0.256326236437657,0.7209051950834681,130,5,0
KCMD,L,F3,수성,6.3658,365.2751,0.2558373939012889,0.7176892093681232,13,5,0
KCMD,K,F3,수성,6.1332,377.5944,0.4468890682069141,0.5345485432769898,78,4,1
JJBB,C,F3,수성,6.7322,1647.3495,0.1917758610618952,0.8018484355834193,53,6,0
KCMD,P,F3,산천,5.8432,366.7684,0.2532252650699942,0.7241660907852391,12,5,0
KCMD,Y,F3,창하,6.5437,390.4643,0.4993366928977484,0.4846514658789067,48,6,0
GBMD,L,F3,오포,5.6654,569.8810000000001,0.3498429372084438,0.6375149623563895,20,4,0
KCMD,L,F2,오포,6.3139,347.6089,0.474892183680596,0.5057747933884298,14,4,0
KCMD,P,F3,산천,5.556,366.179,0.2531511120759409,0.7226599040871504,49,5,0
KCMD,Y,F2,수성,6.5438,310.91610000000003,0.5522830987084105,0.4299528445390934,8,6,0
JJBB,L,F1,수성,5.8771,1643.9097,0.0733282262619033,0.9192223644995164,19,5,0
GBMD,C,F2,오포,6.0587,575.1096,0.1830259955213708,0.7999076456597632,18,5,1
JJBB,Y,F3,수성,5.774,1649.1068,0.073410607480807,0.920096188180682,83,5,1
KCMD,L,F1,산천,6.6952,364.5554,0.5103516851308928,0.4729203746464987,61,6,0
KCMD,L,F1,오포,6.8336,350.55389999999994,0.5231853977488633,0.4593392035850465,5,6,1
KCMD,C,F3,산천,6.0585,373.1547,0.4642727058202968,0.5179754584195111,43,4,0
GBMD,C,F2,오포,6.1281,558.1763,0.3631764889443651,0.6220759406205421,9,4,0
KCMD,Y,F3,산천,6.589,366.8314,0.5094894611768352,0.4737709872397582,65,6,0
KCMD,L,F3,오포,6.6113,352.5725,0.5161941631923764,0.4666435047316524,7,6,0
KCMD,Y,F2,수성,6.0809,381.8452,0.2497761831539381,0.7248803082939423,23,5,0
KCMD,C,F2,산천,5.844,362.59330000000006,0.4673438983939784,0.5139740881965216,2,4,0
GBMD,P,F3,오포,5.3496,556.2930624999999,0.1839603761683582,0.7974841769883594,62,5,0
KCMD,L,F2,산천,6.9543,368.7697,0.5065445736434109,0.4764466408268734,132,6,1
GBMD,P,F3,산천,6.1767,567.5125,0.3564127403819448,0.6304783753457834,19,4,0
GBMD,K,F2,창하,6.0624,574.5328,0.3524051779363361,0.6345764209503192,92,4,0
KCMD,K,F3,산천,6.5729,364.9038625,0.2526650631863257,0.7194051268655245,31,5,0
JJBB,K,F3,산천,6.4514,1692.0853,0.0698538305351177,0.9235668515162764,143,5,1
KCMD,K,F2,창하,6.8058,386.665,0.4994196076467569,0.484075516106013,49,6,1
KCMD,L,F1,창하,6.7891,336.6454,0.529347556871719,0.4531503567101898,81,6,0
JJBB,C,F2,산천,6.084,1693.0961,0.1565508051796512,0.8371179166687268,110,4,1
KCMD,Y,F2,수성,5.8758,374.6211625,0.4628425306924663,0.5185139759719858,20,4,0
GBMD,K,F3,창하,5.7193,575.0992,0.1786220450412645,0.8044470555322423,61,5,0
GBMD,Y,F2,수성,6.8094,658.5409,0.3716930202095808,0.6161497941616766,6,6,0
GBMD,L,F1,산천,6.6875,557.5491,0.4138063243543117,0.5727969549405165,48,6,1
JJBB,C,F3,오포,6.5376,1645.0590999999995,0.1951996874499507,0.7983902216484587,224,6,0
JJBB,Y,F2,수성,6.6754,1647.5793,0.1951728834920865,0.7986520759107104,15,6,0
JJBB,C,F3,창하,6.713,1652.5486,0.1956390890301145,0.7980396569375494,5,6,1
KCMD,Y,F2,창하,6.6485,392.962,0.2447156089576668,0.7309017186221263,22,5,0
KCMD,K,F3,산천,6.8483,359.64070000000004,0.5141054429752497,0.4689783011240644,17,6,0
KCMD,L,F1,오포,6.1569,345.414,0.2676051833018945,0.7082219306159271,52,5,0
KCMD,Y,F3,수성,6.6301,374.601,0.5041474801739575,0.4791519570222562,16,6,0
JJBB,L,F3,오포,6.4743,1645.6246,0.1617121899186597,0.8319176385539732,4,4,0
JJBB,C,F3,창하,5.9013,1652.7744,0.0732556015858167,0.9202939997327276,16,5,0
KCMD,C,F3,수성,6.8029,371.1111,0.2551949487895717,0.7198772113594041,38,5,0
KCMD,C,F3,오포,5.9777,353.8699625,0.4705376158157898,0.5099064287669851,48,4,0
GBMD,C,F3,오포,6.0168,565.0759,0.1856717302913937,0.7977692285972442,52,5,0
KCMD,C,F2,창하,4.9229,386.1626,0.4461581329087404,0.5393483058185983,37,4,0
KCMD,C,F2,오포,6.1477,351.6837,0.2648356117497836,0.7080547222613702,36,5,0
GBMD,C,F2,산천,6.0212,555.1168,0.1884458162651465,0.7950912372167637,35,5,0
KCMD,Y,F2,오포,6.4434,352.1149,0.4720904429444654,0.5100305628784148,11,4,0
GBMD,L,F1,오포,7.0057,571.9739,0.4087359272359778,0.578043355229914,36,6,0
KCMD,L,F1,산천,6.1463,361.8573,0.258422138055484,0.7175579527652739,90,5,0
KCMD,K,F3,수성,6.622,372.88430000000005,0.4522127992044889,0.5297028198025429,13,4,0
KCMD,C,F2,오포,5.4489,363.1631,0.2598326880530973,0.7173733802149178,17,5,0
GBMD,Y,F3,산천,6.8778,563.5734,0.4063213954924359,0.5799870330348873,71,6,0
GGMD,L,F3,수성,6.0915,2299.7282,0.1241056947539144,0.8714656753520379,9,4,1
GGMD,Y,F2,수성,5.7974,2296.2901,0.0539262143881943,0.9412953883992622,17,5,0
JJBB,C,F3,수성,6.7928,1644.8488000000002,0.1964991809078836,0.7972086891618119,233,6,0
KCMD,C,F3,산천,6.7503,374.6422,0.5061190512585346,0.4772268928971772,37,6,0
KCMD,L,F3,창하,5.7403,376.3202,0.2485532309117578,0.7263186134486219,86,5,0
GBMD,Y,F2,수성,6.3036,665.1227,0.3217616066509741,0.6662219662443031,122,4,0
KCMD,L,F1,오포,6.5415,352.5344,0.2632859364585648,0.7120324776312335,47,5,0
JJBB,C,F3,산천,6.025,1688.9453,0.1604831430192123,0.8330802772091647,74,4,0
KCMD,K,F3,수성,6.4522,373.4222,0.2511265420125689,0.7243040577236404,210,5,0
JJBB,Y,F3,오포,5.8168,1636.3708,0.0739461838045622,0.9196245904495362,19,5,0
JJBB,C,F2,수성,6.4497,1638.2363,0.1961750701098387,0.7976144640492326,6,6,0
JJBB,L,F1,수성,6.7692,1642.7882,0.1940017912075075,0.7996126513765041,54,6,1
GBMD,K,F3,오포,6.1141,563.8571,0.1827685681090425,0.7989134007764459,117,5,0
GBMD,C,F3,오포,6.202,570.4268999999999,0.3544182979006406,0.6322761533175197,27,4,0
GBMD,K,F3,창하,6.7324,581.2226,0.3994762419552017,0.5872299625165444,20,6,0
KCMD,L,F2,창하,6.8227,336.9429,0.5326002054127595,0.4494309799789251,20,6,1
KCMD,L,F3,산천,6.7296,367.8437,0.2547796054557162,0.717757809908486,73,5,0
KCMD,L,F1,오포,5.8503,350.6862,0.2641350544967423,0.7117786031784692,121,5,0
KCMD,Y,F3,오포,5.6848,350.6991,0.4719070829938307,0.510271068560121,73,4,0
GBMD,Y,F3,산천,6.9529,565.8404,0.4033964344600165,0.5831001648804617,25,6,0
KCMD,K,F3,오포,5.5656,353.64230000000003,0.4686069912173559,0.514224248240563,46,4,1
JJBB,K,F3,창하,6.699,1642.6206,0.1945581488130859,0.7992004203704515,75,6,0
KCMD,L,F3,산천,6.6939,372.6121,0.5075581068655497,0.4758532131181037,19,6,0
KCMD,K,F3,오포,6.6836,357.8345,0.5198333980582525,0.4632161812297734,13,6,0
GBMD,L,F3,오포,5.9006,572.1822,0.1804236943568173,0.8022182965299685,62,5,0
JJBB,C,F2,산천,6.0104,1689.1715,0.0717791698953365,0.9217651456448428,53,5,0
GBMD,Y,F2,산천,6.2801,566.4402,0.3564960069405824,0.6300360376393123,26,4,1
GBMD,C,F3,오포,6.7863,566.35,0.35786637311088,0.6265904011683225,169,4,0
KCMD,L,F3,산천,6.2844,367.413,0.2539408828269329,0.7220883613065524,107,5,1
KCMD,L,F3,산천,6.186,369.2751,0.2514851251840942,0.7251351988217967,4,5,0
JJBB,Y,F2,오포,6.9336,1639.3281,0.1928838545177456,0.8007425046159257,14,6,1
GBMD,P,F3,창하,6.5402,578.0047625,0.3550247255141164,0.6295799521828163,59,4,1
JJBB,Y,F2,수성,6.6813,1633.4789999999998,0.1642413520017057,0.8292529266633499,56,4,0
KCMD,L,F1,창하,6.6049,348.9479,0.5229494222889741,0.4597287327246617,69,6,1
JJBB,C,F3,수성,6.6634,1654.7102,0.1927870368129341,0.8009827431807731,17,6,1
JJBB,C,F3,수성,7.0158,1639.9382,0.1973430202639065,0.7961560718897768,10,6,0
JJBB,C,F2,오포,6.7267,1636.0863,0.1986385701998629,0.7950232517457032,94,6,0
KCMD,K,F3,창하,6.5385,351.9085,0.5180298483786964,0.465185924466946,97,6,1
KCMD,L,F3,창하,6.1784,380.1322,0.4451751506748535,0.5378062307235222,39,4,0
GBMD,C,F3,오포,6.0883,578.6999000000001,0.1821062255839082,0.8016788573961711,151,5,1
KCMD,L,F2,수성,6.6505,371.3033,0.50986674487701,0.4734743244794124,32,6,0
KCMD,L,F2,창하,5.6052,346.4323,0.4778291379737068,0.5043637078340879,23,4,0
GBMD,P,F3,오포,6.5072,566.4426000000001,0.4065120019670317,0.5803180034627955,74,6,0
KCMD,L,F3,산천,6.3338,360.5774,0.4664494811812226,0.5146473887786707,29,4,0
KCMD,C,F2,수성,6.3432,378.7129,0.4511995844622576,0.5316537279070094,27,4,0
KCMD,L,F2,수성,6.7116,374.1851,0.5096952624515737,0.4737359785278404,49,6,0
KCMD,K,F3,창하,5.7258,340.2488,0.4744369614884944,0.5080842803171711,1,4,0
JJBB,L,F2,오포,6.9277,1647.0414,0.1954669897032101,0.7980818413082981,20,6,0
KCMD,Y,F3,창하,5.9801,385.7496,0.2481418383518225,0.7277745075843333,49,5,0
KCMD,Y,F3,창하,6.4161,346.843,0.2673058952586032,0.7045931012066793,35,5,0
KCMD,K,F3,창하,5.9017,343.93100000000004,0.2641830930564461,0.7113802304176061,255,5,0
KCMD,L,F3,오포,5.8908,354.9091,0.468455048049091,0.5136463760565011,3,4,0
KCMD,C,F3,오포,5.8419,352.0043,0.2655658967939918,0.71066038116773,47,5,1
JJBB,K,F3,창하,5.8248,1645.7994,0.163840340794515,0.8297032667876588,1,4,1
GBMD,K,F3,오포,6.5939,581.6836,0.399443742992495,0.5875532570378077,44,6,0
GBMD,K,F3,창하,6.8744,589.9664,0.3995822714240204,0.5873351385791653,184,6,1
GBMD,L,F1,수성,5.7466,661.4551,0.3287303736596342,0.6585640040223419,9,4,0
KCMD,L,F3,오포,6.4811,354.1136,0.5237997325960253,0.4596669133014006,57,6,1
JJBB,L,F1,오포,6.1839,1640.9558,0.0733667643449856,0.9194214380564444,9,5,0
KCMD,Y,F3,산천,6.2525,359.32900000000006,0.2611241217798594,0.7131524629857501,6,5,0
JJBB,P,F2,수성,6.6814,1642.4146,0.1937085366922874,0.7999993180777587,79,6,1
KCMD,K,F3,오포,6.8227,346.8717,0.5235947738374171,0.4591712005083198,64,6,1
